area_name,salary_in_rub
Осиновая Гора,44733.333333333336
Заставна,44737.728
Кицмань,44737.728
Нижняя Пойма,44742.857142857145
Кубанская,44750.0
Васюринская,44750.0
Северо-Центральный округ,44755.433333333334
Жигулевск,44760.26006272401
Мышкин,44763.75
Полысаево,44780.99257425743
Гомель,44783.502528379664
Белгород-Днестровский,44788.23177419355
Сигаево,44791.666666666664
Навля,44817.0
Калининск,44819.323221428574
Старомышастовская,44875.0
Поназырево,44875.0
Выгоничи,44877.444444444445
Грачевка,44900.0
Андижан,44906.667027144926
Вырица,44921.05263157895
Копейск,44977.33431516937
Хасанья,45000.0
Солдатская,45000.0
Горноправдинск,45000.0
Кантышево,45000.0
Ярково,45000.0
Нижний Чир,45000.0
Кенже,45000.0
Управленческий,45000.0
Сагопши,45000.0
Малка,45000.0
Куба (Кабардино-Балкария),45000.0
Мортка,45000.0
Рощинский,45000.0
Шалушка,45000.0
Дыгулыбгей,45000.0
Русско-Высоцкое,45000.0
Исламей,45000.0
Гиагинская,45000.0
Заплавное,45000.0
Екатериноградская,45000.0
Львовское,45000.0
Утёвка (Самарская область),45000.0
Медное (Тверская область),45000.0
Новощербиновская,45000.0
Приморский край,45000.0
Кишпек,45000.0
Анзорей,45000.0
Нартан,45000.0
Галашки,45000.0
Новокручининский,45000.0
Чаадаевка,45000.0
Сармаково,45000.0
Баксаненок,45000.0
Узловая,45016.10057471264
Прохоровка,45018.75
Первомайское (Республика Крым),45029.41176470588
Козловка,45036.44491525424
Кувандык,45048.301886792455
Большие Чапурники,45071.42857142857
Маячный (Башкортостан),45100.0
Куяново (Башкортостан),45100.0
Ленинское (Еврейская АО),45104.166666666664
Красный Яр (Самарская область),45105.32692307692
Бирюч,45108.333333333336
Голышманово,45116.07142857143
Иглино,45120.61475409836
Новая Паника,45125.0
Сосенский,45142.808219178085
Юрино,45150.0
Витебск,45150.80349528668
Новый Свет (Республика Крым),45151.78571428572
Кушва,45155.76470588235
Кременки,45163.744680851065
Горшечное,45165.11111111111
Кириши,45165.4886649874
Толочин,45190.24
Нижний Кисляй,45200.0
Коркино,45202.46303501946
Кавалерово,45205.882352941175
"Воскресенское (Тульская область, Дубенский район)",45208.333333333336
Александровка (Ростовская область),45250.0
Смоленское,45272.72727272727
Кара-Куль,45285.519280249995
Увельский,45285.71428571428
Щелкун,45291.666666666664
Мордово,45291.666666666664
Маркс,45296.153846153844
Бахчисарай,45299.76209523809
Кстово,45304.91297619048
Лайково,45305.555555555555
Засеково,45312.5
"Красная Горка (Нуримановский район, Башкортостан)",45315.78947368421
Атамановка (Читинский район),45333.333333333336
Алушта,45333.59706270627
Шаховская,45333.77777777778
Верхний Тагил,45333.94262295082
Кузнецк,45334.01777408638
Волосово,45335.71428571428
Среднеуральск,45346.84684684685
Краснощёково,45357.142857142855
Кинешма,45357.142857142855
Грушевская,45370.0
Новоивановское,45375.0
Коммунар,45376.05633802817
Мензелинск,45389.18274853801
Ишим,45389.76013513513
Нижний Бестях,45400.0
Красногорское (Алтайский край),45416.666666666664
Тбилисская,45419.40298507463
Смоленская,45452.380952380954
Новочеркасск,45463.72564822818
Заволжье,45467.69212121212
Светлый (Томская область),45469.230769230766
Тогучин,45479.08152173913
Инза,45487.31884057971
Среднеколымск,45490.01666666667
Черноисточинск,45500.0
Джанкой,45501.06219879518
Глыбокая,45504.9
Сторожинец,45504.9
Ува,45516.04651162791
Ярославская,45522.72727272727
Хвалынск,45528.980769230766
Минеральные Воды,45535.456150202976
Отрадное,45538.693333333336
Тасеево,45562.5
Кропачево (Челябинская область),45587.5
Серов,45591.620822622106
Димитровград,45592.893697083724
Демидов,45595.24107142857
Каменск-Уральский,45607.9222614841
Верхняя Хава,45617.1875
Красноярский,45625.0
Волжский (Астраханская область),45625.0
Правокумское,45625.0
Агрыз,45626.033179012345
Ленинское (Новосибирская область),45633.333333333336
Волово,45640.0
Верхняя Тура,45640.862068965514
Тверская область,45651.97842105263
Карагали,45666.666666666664
Кант,45672.96828125
Колодезный,45687.5
Щёлкино,45693.37891891892
Буча,45693.683750000004
Софьино (Наро-Фоминский район),45736.84210526316
Боговарово,45740.0
Анива,45741.075892857145
Новодвинск,45750.023237179485
Каракол,45752.52396875
Толмачево,45759.3023255814
Новая Адыгея,45767.22222222222
Жилетово,45772.72727272727
Мишковка (Брянская область),45775.0
Первомайский (Тульская область),45780.434782608696
Пионерский (Свердловская область),45783.333333333336
Переясловская,45800.0
Добрунь,45812.5
Верхнеяркеево,45820.833333333336
Советский,45822.85445945946
Ельцовка,45833.333333333336
Саратовская,45833.333333333336
